;org:resource;ticket;phase;created;endtime;priority;issuetype;concept:name;time:timestamp;@@index;case:concept:name
140;Front End Developer; IMA  3643;AcP;2021-08-04 19:01:04.514000+00:00;2021-08-05 09:16:46.105000+00:00;Minor;Task;AcP;2021-08-04 19:01:04.514000+00:00;197; IMA  3643
141;QA; IMA  3643;AcIog;2021-08-05 09:16:46.105000+00:00;2021-08-05 09:31:37.724000+00:00;Minor;Task;AcIog;2021-08-05 09:16:46.105000+00:00;198; IMA  3643
142;QA; IMA  3643;AcD;2021-08-05 09:31:37.724000+00:00;2021-08-05 09:31:37.724000+00:00;Minor;Task;AcD;2021-08-05 09:31:37.724000+00:00;199; IMA  3643
143;PO; IMA  3645;RF;2021-08-10 10:44:52.429000+00:00;2021-08-10 14:17:47.965000+00:00;Major;Task;RF;2021-08-10 10:44:52.429000+00:00;200; IMA  3645
144;PO; IMA  3645;RFW;2021-08-10 14:17:47.965000+00:00;2021-09-20 11:16:32.581000+00:00;Major;Task;RFW;2021-08-10 14:17:47.965000+00:00;201; IMA  3645
145;Front End Developer; IMA  3645;WIog;2021-09-20 11:16:32.581000+00:00;2021-10-19 11:18:17.474000+00:00;Major;Task;WIog;2021-09-20 11:16:32.581000+00:00;202; IMA  3645
146;Front End Developer; IMA  3645;Closed;2021-10-19 11:18:17.474000+00:00;2021-10-19 11:18:17.474000+00:00;Major;Task;Closed;2021-10-19 11:18:17.474000+00:00;203; IMA  3645
147;PO; IMA  3646;RF;2021-07-19 18:45:18.420000+00:00;2021-07-27 15:37:49.434000+00:00;Major;Task;RF;2021-07-19 18:45:18.420000+00:00;204; IMA  3646
148;PO; IMA  3646;RFW;2021-07-27 15:37:49.434000+00:00;2021-08-19 09:12:37.031000+00:00;Major;Task;RFW;2021-07-27 15:37:49.434000+00:00;205; IMA  3646
149;Front End Developer; IMA  3646;WIog;2021-08-19 09:12:37.031000+00:00;2021-08-20 16:07:38.233000+00:00;Major;Task;WIog;2021-08-19 09:12:37.031000+00:00;206; IMA  3646
150;Front End Developer; IMA  3646;AcP;2021-08-20 16:07:38.233000+00:00;2021-08-23 15:06:29.911000+00:00;Major;Task;AcP;2021-08-20 16:07:38.233000+00:00;207; IMA  3646
151;QA; IMA  3646;AcIog;2021-08-23 15:06:29.911000+00:00;2021-08-24 12:31:47.476000+00:00;Major;Task;AcIog;2021-08-23 15:06:29.911000+00:00;208; IMA  3646
152;QA; IMA  3646;AcD;2021-08-24 12:31:47.476000+00:00;2021-08-24 12:31:47.476000+00:00;Major;Task;AcD;2021-08-24 12:31:47.476000+00:00;209; IMA  3646
153;PO; IMA  3648;RF;2021-07-16 17:14:22.308000+00:00;2021-07-27 15:36:41.267000+00:00;Major;Story;RF;2021-07-16 17:14:22.308000+00:00;210; IMA  3648
154;PO; IMA  3648;RFW;2021-07-27 15:36:41.267000+00:00;2021-07-27 17:24:15.161000+00:00;Major;Story;RFW;2021-07-27 15:36:41.267000+00:00;211; IMA  3648
155;Front End Developer; IMA  3648;WIog;2021-07-27 17:24:15.161000+00:00;2021-07-28 09:38:26.691000+00:00;Major;Story;WIog;2021-07-27 17:24:15.161000+00:00;212; IMA  3648
156;Front End Developer; IMA  3648;AcP;2021-07-28 09:38:26.691000+00:00;2021-07-28 11:48:58.018000+00:00;Major;Story;AcP;2021-07-28 09:38:26.691000+00:00;213; IMA  3648
157;QA; IMA  3648;AcIog;2021-07-28 11:48:58.018000+00:00;2021-07-28 12:21:02.903000+00:00;Major;Story;AcIog;2021-07-28 11:48:58.018000+00:00;214; IMA  3648
158;QA; IMA  3648;AcD;2021-07-28 12:21:02.903000+00:00;2021-07-28 12:21:02.903000+00:00;Major;Story;AcD;2021-07-28 12:21:02.903000+00:00;215; IMA  3648
159;Data Analyst; IMA  3649;RF;2021-07-22 15:08:54.310000+00:00;2021-07-29 10:46:53.205000+00:00;Must;Auswertung;RF;2021-07-22 15:08:54.310000+00:00;216; IMA  3649
160;Data Analyst; IMA  3649;RFW;2021-07-29 10:46:53.205000+00:00;2021-07-29 10:46:56.353000+00:00;Must;Auswertung;RFW;2021-07-29 10:46:53.205000+00:00;217; IMA  3649
161;Data Analyst; IMA  3649;WIog;2021-07-29 10:46:56.353000+00:00;2021-07-30 17:15:59.459000+00:00;Must;Auswertung;WIog;2021-07-29 10:46:56.353000+00:00;218; IMA  3649
162;Data Analyst; IMA  3649;AcP;2021-07-30 17:15:59.459000+00:00;2021-08-02 09:38:10.829000+00:00;Must;Auswertung;AcP;2021-07-30 17:15:59.459000+00:00;219; IMA  3649
163;PO; IMA  3649;AcIog;2021-08-02 09:38:10.829000+00:00;2021-08-02 09:39:26.855000+00:00;Must;Auswertung;AcIog;2021-08-02 09:38:10.829000+00:00;220; IMA  3649
164;PO; IMA  3649;AcD;2021-08-02 09:39:26.855000+00:00;2021-08-02 14:34:41.701000+00:00;Must;Auswertung;AcD;2021-08-02 09:39:26.855000+00:00;221; IMA  3649
165;Data Analyst; IMA  3649;Closed;2021-08-02 14:34:41.701000+00:00;2021-08-02 14:34:41.701000+00:00;Must;Auswertung;Closed;2021-08-02 14:34:41.701000+00:00;222; IMA  3649
166;PO; IMA  3650;RF;2021-07-19 11:38:48.568000+00:00;2021-07-19 11:38:51.558000+00:00;Major;Auswertung;RF;2021-07-19 11:38:48.568000+00:00;223; IMA  3650
167;PO; IMA  3650;RFW;2021-07-19 11:38:51.558000+00:00;2021-07-20 10:43:16.754000+00:00;Major;Auswertung;RFW;2021-07-19 11:38:51.558000+00:00;224; IMA  3650
168;Data Analyst; IMA  3650;WIog;2021-07-20 10:43:16.754000+00:00;2021-07-21 11:40:49.395000+00:00;Major;Auswertung;WIog;2021-07-20 10:43:16.754000+00:00;225; IMA  3650
169;Data Analyst; IMA  3650;Closed;2021-07-21 11:40:49.395000+00:00;2021-07-21 11:40:49.395000+00:00;Major;Auswertung;Closed;2021-07-21 11:40:49.395000+00:00;226; IMA  3650
170;Front End Developer; IMA  3651;RFW;2021-07-19 14:02:49.792000+00:00;2021-07-19 14:02:52.678000+00:00;Major;Bug;RFW;2021-07-19 14:02:49.792000+00:00;227; IMA  3651
171;Front End Developer; IMA  3651;WIog;2021-07-19 14:02:52.678000+00:00;2021-07-20 12:56:37.677000+00:00;Major;Bug;WIog;2021-07-19 14:02:52.678000+00:00;228; IMA  3651
172;Front End Developer; IMA  3651;AcP;2021-07-20 12:56:37.677000+00:00;2021-07-21 10:07:17.433000+00:00;Major;Bug;AcP;2021-07-20 12:56:37.677000+00:00;229; IMA  3651
173;QA; IMA  3651;AcIog;2021-07-21 10:07:17.433000+00:00;2021-07-21 11:55:07.583000+00:00;Major;Bug;AcIog;2021-07-21 10:07:17.433000+00:00;230; IMA  3651
174;QA; IMA  3651;AcD;2021-07-21 11:55:07.583000+00:00;2021-07-21 11:55:07.583000+00:00;Major;Bug;AcD;2021-07-21 11:55:07.583000+00:00;231; IMA  3651
175;PO; IMA  3652;RF;2021-07-21 13:44:19.840000+00:00;2021-08-10 14:07:27.033000+00:00;Major;Story;RF;2021-07-21 13:44:19.840000+00:00;232; IMA  3652
176;PO; IMA  3652;RFW;2021-08-10 14:07:27.033000+00:00;2021-09-09 11:48:48.820000+00:00;Major;Story;RFW;2021-08-10 14:07:27.033000+00:00;233; IMA  3652
177;Front End Developer; IMA  3652;WIog;2021-09-09 11:48:48.820000+00:00;2021-09-27 09:23:32.253000+00:00;Major;Story;WIog;2021-09-09 11:48:48.820000+00:00;234; IMA  3652
178;Front End Developer; IMA  3652;AcP;2021-09-27 09:23:32.253000+00:00;2021-09-27 09:50:28.262000+00:00;Major;Story;AcP;2021-09-27 09:23:32.253000+00:00;235; IMA  3652
179;QA; IMA  3652;AcIog;2021-09-27 09:50:28.262000+00:00;2021-09-27 14:08:37.975000+00:00;Major;Story;AcIog;2021-09-27 09:50:28.262000+00:00;236; IMA  3652
180;QA; IMA  3652;AcD;2021-09-27 14:08:37.975000+00:00;2021-09-27 14:08:37.975000+00:00;Major;Story;AcD;2021-09-27 14:08:37.975000+00:00;237; IMA  3652
181;Front End Developer; IMA  3655;RFW;2021-07-23 17:15:42.709000+00:00;2021-07-23 17:15:45.546000+00:00;Major;Task;RFW;2021-07-23 17:15:42.709000+00:00;238; IMA  3655
182;Front End Developer; IMA  3655;WIog;2021-07-23 17:15:45.546000+00:00;2021-08-11 16:11:01.480000+00:00;Major;Task;WIog;2021-07-23 17:15:45.546000+00:00;239; IMA  3655
183;Front End Developer; IMA  3655;AcP;2021-08-11 16:11:01.480000+00:00;2021-08-11 16:12:57.214000+00:00;Major;Task;AcP;2021-08-11 16:11:01.480000+00:00;240; IMA  3655
184;QA; IMA  3655;AcIog;2021-08-11 16:12:57.214000+00:00;2021-08-13 11:45:45.581000+00:00;Major;Task;AcIog;2021-08-11 16:12:57.214000+00:00;241; IMA  3655
185;QA; IMA  3655;AcD;2021-08-13 11:45:45.581000+00:00;2021-08-13 11:45:45.581000+00:00;Major;Task;AcD;2021-08-13 11:45:45.581000+00:00;242; IMA  3655
186;Front End Developer; IMA  3656;RF;2021-08-18 16:13:55.556000+00:00;2021-08-19 07:19:51.396000+00:00;Major;Task;RF;2021-08-18 16:13:55.556000+00:00;243; IMA  3656
187;PO; IMA  3656;RFW;2021-08-19 07:19:51.396000+00:00;2021-08-23 11:52:13.239000+00:00;Major;Task;RFW;2021-08-19 07:19:51.396000+00:00;244; IMA  3656
188;Front End Developer; IMA  3656;WIog;2021-08-23 11:52:13.239000+00:00;2021-08-26 12:29:55.364000+00:00;Major;Task;WIog;2021-08-23 11:52:13.239000+00:00;245; IMA  3656
189;Front End Developer; IMA  3656;AcP;2021-08-26 12:29:55.364000+00:00;2021-08-26 13:12:06.462000+00:00;Major;Task;AcP;2021-08-26 12:29:55.364000+00:00;246; IMA  3656
190;QA; IMA  3656;AcIog;2021-08-26 13:12:06.462000+00:00;2021-08-30 14:40:06.551000+00:00;Major;Task;AcIog;2021-08-26 13:12:06.462000+00:00;247; IMA  3656
191;QA; IMA  3656;AcD;2021-08-30 14:40:06.551000+00:00;2021-08-30 14:40:06.551000+00:00;Major;Task;AcD;2021-08-30 14:40:06.551000+00:00;248; IMA  3656
192;Front End Developer; IMA  3657;RFW;2021-07-22 13:55:21.758000+00:00;2021-07-22 13:55:31.403000+00:00;Major;Task;RFW;2021-07-22 13:55:21.758000+00:00;249; IMA  3657
193;Front End Developer; IMA  3657;WIog;2021-07-22 13:55:31.403000+00:00;2021-07-23 11:52:18.996000+00:00;Major;Task;WIog;2021-07-22 13:55:31.403000+00:00;250; IMA  3657
194;Front End Developer; IMA  3657;Closed;2021-07-23 11:52:18.996000+00:00;2021-07-23 11:52:18.996000+00:00;Major;Task;Closed;2021-07-23 11:52:18.996000+00:00;251; IMA  3657
195;PO; IMA  3658;RF;2021-07-22 09:21:35.711000+00:00;2021-07-29 13:24:28.627000+00:00;Major;Auswertung;RF;2021-07-22 09:21:35.711000+00:00;252; IMA  3658
196;Data Analyst; IMA  3658;RFW;2021-07-29 13:24:28.627000+00:00;2021-07-29 13:24:37.119000+00:00;Major;Auswertung;RFW;2021-07-29 13:24:28.627000+00:00;253; IMA  3658
197;Data Analyst; IMA  3658;WIog;2021-07-29 13:24:37.119000+00:00;2021-08-27 10:22:32.832000+00:00;Major;Auswertung;WIog;2021-07-29 13:24:37.119000+00:00;254; IMA  3658
198;Data Analyst; IMA  3658;AcP;2021-08-27 10:22:32.832000+00:00;2021-09-16 10:53:04.307000+00:00;Major;Auswertung;AcP;2021-08-27 10:22:32.832000+00:00;255; IMA  3658
199;Data Analyst; IMA  3658;AcIog;2021-09-16 10:53:04.307000+00:00;2021-09-16 10:53:09.994000+00:00;Major;Auswertung;AcIog;2021-09-16 10:53:04.307000+00:00;256; IMA  3658
200;Data Analyst; IMA  3658;AcD;2021-09-16 10:53:09.994000+00:00;2021-09-16 10:53:09.994000+00:00;Major;Auswertung;AcD;2021-09-16 10:53:09.994000+00:00;257; IMA  3658
201;PO; IMA  3659;RF;2021-07-22 09:46:10.354000+00:00;2021-08-04 19:06:56.501000+00:00;Major;Story;RF;2021-07-22 09:46:10.354000+00:00;258; IMA  3659
202;Front End Developer; IMA  3659;RFW;2021-08-04 19:06:56.501000+00:00;2021-08-04 19:07:00.547000+00:00;Major;Story;RFW;2021-08-04 19:06:56.501000+00:00;259; IMA  3659
203;Front End Developer; IMA  3659;WIog;2021-08-04 19:07:00.547000+00:00;2021-08-19 16:48:00.665000+00:00;Major;Story;WIog;2021-08-04 19:07:00.547000+00:00;260; IMA  3659
204;Front End Developer; IMA  3659;AcP;2021-08-19 16:48:00.665000+00:00;2021-08-24 11:20:39.568000+00:00;Major;Story;AcP;2021-08-19 16:48:00.665000+00:00;261; IMA  3659
205;QA; IMA  3659;AcIog;2021-08-24 11:20:39.568000+00:00;2021-08-27 11:35:38.410000+00:00;Major;Story;AcIog;2021-08-24 11:20:39.568000+00:00;262; IMA  3659
206;QA; IMA  3659;AcP;2021-08-27 11:35:38.410000+00:00;2021-08-27 11:35:42.287000+00:00;Major;Story;AcP;2021-08-27 11:35:38.410000+00:00;263; IMA  3659
207;QA; IMA  3659;WIog;2021-08-27 11:35:42.287000+00:00;2021-09-07 17:54:56.082000+00:00;Major;Story;WIog;2021-08-27 11:35:42.287000+00:00;264; IMA  3659
208;Front End Developer; IMA  3659;AcP;2021-09-07 17:54:56.082000+00:00;2021-09-08 09:19:44.741000+00:00;Major;Story;AcP;2021-09-07 17:54:56.082000+00:00;265; IMA  3659
209;QA; IMA  3659;AcIog;2021-09-08 09:19:44.741000+00:00;2021-09-09 14:31:08.846000+00:00;Major;Story;AcIog;2021-09-08 09:19:44.741000+00:00;266; IMA  3659
210;QA; IMA  3659;AcD;2021-09-09 14:31:08.846000+00:00;2021-09-09 14:31:08.846000+00:00;Major;Story;AcD;2021-09-09 14:31:08.846000+00:00;267; IMA  3659
211;Front End Developer; IMA  3661;RFW;2021-07-22 16:59:46.998000+00:00;2021-07-22 16:59:54.511000+00:00;Minor;Bug;RFW;2021-07-22 16:59:46.998000+00:00;284; IMA  3661
212;Front End Developer; IMA  3661;WIog;2021-07-22 16:59:54.511000+00:00;2021-07-23 11:54:13.347000+00:00;Minor;Bug;WIog;2021-07-22 16:59:54.511000+00:00;285; IMA  3661
213;Front End Developer; IMA  3661;AcP;2021-07-23 11:54:13.347000+00:00;2021-07-23 13:21:28.699000+00:00;Minor;Bug;AcP;2021-07-23 11:54:13.347000+00:00;286; IMA  3661
214;QA; IMA  3661;AcIog;2021-07-23 13:21:28.699000+00:00;2021-07-23 14:14:20.920000+00:00;Minor;Bug;AcIog;2021-07-23 13:21:28.699000+00:00;287; IMA  3661
215;QA; IMA  3661;AcD;2021-07-23 14:14:20.920000+00:00;2021-07-23 14:14:20.920000+00:00;Minor;Bug;AcD;2021-07-23 14:14:20.920000+00:00;288; IMA  3661
216;Data Analyst; IMA  3664;RF;2021-07-22 17:08:57.020000+00:00;2021-07-27 15:35:46.434000+00:00;Minor;Task;RF;2021-07-22 17:08:57.020000+00:00;317; IMA  3664
217;PO; IMA  3664;RFW;2021-07-27 15:35:46.434000+00:00;2021-07-27 18:34:49.049000+00:00;Minor;Task;RFW;2021-07-27 15:35:46.434000+00:00;318; IMA  3664
218;Front End Developer; IMA  3664;WIog;2021-07-27 18:34:49.049000+00:00;2021-07-28 09:38:44.946000+00:00;Minor;Task;WIog;2021-07-27 18:34:49.049000+00:00;319; IMA  3664
219;Front End Developer; IMA  3664;AcP;2021-07-28 09:38:44.946000+00:00;2021-07-28 11:49:09.106000+00:00;Minor;Task;AcP;2021-07-28 09:38:44.946000+00:00;320; IMA  3664
220;QA; IMA  3664;AcIog;2021-07-28 11:49:09.106000+00:00;2021-07-28 12:13:21.272000+00:00;Minor;Task;AcIog;2021-07-28 11:49:09.106000+00:00;321; IMA  3664
221;QA; IMA  3664;AcD;2021-07-28 12:13:21.272000+00:00;2021-07-28 12:13:21.272000+00:00;Minor;Task;AcD;2021-07-28 12:13:21.272000+00:00;322; IMA  3664
222;Data Analyst; IMA  3665;RF;2021-07-22 17:08:53.713000+00:00;2021-07-27 15:35:30.758000+00:00;Minor;Task;RF;2021-07-22 17:08:53.713000+00:00;323; IMA  3665
223;PO; IMA  3665;RFW;2021-07-27 15:35:30.758000+00:00;2021-07-28 10:04:52.902000+00:00;Minor;Task;RFW;2021-07-27 15:35:30.758000+00:00;324; IMA  3665
224;Front End Developer; IMA  3665;WIog;2021-07-28 10:04:52.902000+00:00;2021-07-28 18:40:42.137000+00:00;Minor;Task;WIog;2021-07-28 10:04:52.902000+00:00;325; IMA  3665
225;Front End Developer; IMA  3665;AcP;2021-07-28 18:40:42.137000+00:00;2021-07-29 09:34:29.631000+00:00;Minor;Task;AcP;2021-07-28 18:40:42.137000+00:00;326; IMA  3665
226;QA; IMA  3665;AcIog;2021-07-29 09:34:29.631000+00:00;2021-07-29 09:54:37.138000+00:00;Minor;Task;AcIog;2021-07-29 09:34:29.631000+00:00;327; IMA  3665
227;QA; IMA  3665;AcD;2021-07-29 09:54:37.138000+00:00;2021-07-29 09:54:37.138000+00:00;Minor;Task;AcD;2021-07-29 09:54:37.138000+00:00;328; IMA  3665
228;PO; IMA  3666;RF;2021-08-09 11:44:51.165000+00:00;2021-08-23 15:52:08.641000+00:00;Major;Task;RF;2021-08-09 11:44:51.165000+00:00;329; IMA  3666
229;Data Analyst; IMA  3666;Plan;2021-08-23 15:52:08.641000+00:00;2022-01-18 11:32:35.681000+00:00;Major;Task;Plan;2021-08-23 15:52:08.641000+00:00;330; IMA  3666
230;Data Analyst; IMA  3666;Closed;2022-01-18 11:32:35.681000+00:00;2022-01-18 11:32:35.681000+00:00;Major;Task;Closed;2022-01-18 11:32:35.681000+00:00;331; IMA  3666
231;PO; IMA  3667;RF;2021-07-23 09:57:23.064000+00:00;2021-07-29 10:18:59.235000+00:00;Minor;Auswertung;RF;2021-07-23 09:57:23.064000+00:00;332; IMA  3667
232;Data Analyst; IMA  3667;RFW;2021-07-29 10:18:59.235000+00:00;2021-07-29 10:19:01.923000+00:00;Minor;Auswertung;RFW;2021-07-29 10:18:59.235000+00:00;333; IMA  3667
233;Data Analyst; IMA  3667;WIog;2021-07-29 10:19:01.923000+00:00;2021-07-29 13:08:48.622000+00:00;Minor;Auswertung;WIog;2021-07-29 10:19:01.923000+00:00;334; IMA  3667
234;Data Analyst; IMA  3667;AcP;2021-07-29 13:08:48.622000+00:00;2021-09-16 10:52:51.731000+00:00;Minor;Auswertung;AcP;2021-07-29 13:08:48.622000+00:00;335; IMA  3667
235;Data Analyst; IMA  3667;AcIog;2021-09-16 10:52:51.731000+00:00;2021-09-16 10:52:57.081000+00:00;Minor;Auswertung;AcIog;2021-09-16 10:52:51.731000+00:00;336; IMA  3667
236;Data Analyst; IMA  3667;AcD;2021-09-16 10:52:57.081000+00:00;2021-09-16 10:52:57.081000+00:00;Minor;Auswertung;AcD;2021-09-16 10:52:57.081000+00:00;337; IMA  3667
237;PO; IMA  3668;RF;2021-07-26 13:16:05.170000+00:00;2021-07-27 16:02:16.857000+00:00;Must;Task;RF;2021-07-26 13:16:05.170000+00:00;338; IMA  3668
238;PO; IMA  3668;Plan;2021-07-27 16:02:16.857000+00:00;2021-07-28 09:29:06.184000+00:00;Must;Task;Plan;2021-07-27 16:02:16.857000+00:00;339; IMA  3668
239;PO; IMA  3668;Closed;2021-07-28 09:29:06.184000+00:00;2021-07-28 09:29:06.184000+00:00;Must;Task;Closed;2021-07-28 09:29:06.184000+00:00;340; IMA  3668
240;PO; IMA  3670;RFW;2021-07-29 13:34:17.186000+00:00;2021-07-29 15:58:07.975000+00:00;Major;Bug;RFW;2021-07-29 13:34:17.186000+00:00;341; IMA  3670
241;Front End Developer; IMA  3670;WIog;2021-07-29 15:58:07.975000+00:00;2021-07-30 12:55:40.152000+00:00;Major;Bug;WIog;2021-07-29 15:58:07.975000+00:00;342; IMA  3670
242;Front End Developer; IMA  3670;RFW;2021-07-30 12:55:40.152000+00:00;2021-07-30 18:45:16.578000+00:00;Major;Bug;RFW;2021-07-30 12:55:40.152000+00:00;343; IMA  3670
243;Front End Developer; IMA  3670;WIog;2021-07-30 18:45:16.578000+00:00;2021-07-30 18:45:38.931000+00:00;Major;Bug;WIog;2021-07-30 18:45:16.578000+00:00;344; IMA  3670
244;Front End Developer; IMA  3670;Closed;2021-07-30 18:45:38.931000+00:00;2021-07-30 18:46:11.831000+00:00;Major;Bug;Closed;2021-07-30 18:45:38.931000+00:00;345; IMA  3670
245;Front End Developer; IMA  3670;Closed;2021-07-30 18:46:11.831000+00:00;2021-07-30 18:46:11.831000+00:00;Major;Bug;Closed;2021-07-30 18:46:11.831000+00:00;346; IMA  3670
246;Front End Developer; IMA  3671;RFW;2021-07-26 11:28:00.418000+00:00;2021-07-26 11:34:32.161000+00:00;Major;Task;RFW;2021-07-26 11:28:00.418000+00:00;347; IMA  3671
247;Front End Developer; IMA  3671;WIog;2021-07-26 11:34:32.161000+00:00;2021-07-27 16:11:55.229000+00:00;Major;Task;WIog;2021-07-26 11:34:32.161000+00:00;348; IMA  3671
248;Front End Developer; IMA  3671;AcP;2021-07-27 16:11:55.229000+00:00;2021-07-28 10:19:29.984000+00:00;Major;Task;AcP;2021-07-27 16:11:55.229000+00:00;349; IMA  3671
249;QA; IMA  3671;AcIog;2021-07-28 10:19:29.984000+00:00;2021-07-28 14:57:54.656000+00:00;Major;Task;AcIog;2021-07-28 10:19:29.984000+00:00;350; IMA  3671
250;QA; IMA  3671;AcD;2021-07-28 14:57:54.656000+00:00;2021-07-28 14:57:54.656000+00:00;Major;Task;AcD;2021-07-28 14:57:54.656000+00:00;351; IMA  3671
251;Front End Developer; IMA  3672;RFW;2021-07-26 11:29:28.886000+00:00;2021-07-26 11:29:46.905000+00:00;Major;Bug;RFW;2021-07-26 11:29:28.886000+00:00;352; IMA  3672
252;Front End Developer; IMA  3672;WIog;2021-07-26 11:29:46.905000+00:00;2021-07-26 15:58:31.849000+00:00;Major;Bug;WIog;2021-07-26 11:29:46.905000+00:00;353; IMA  3672
253;Front End Developer; IMA  3672;AcP;2021-07-26 15:58:31.849000+00:00;2021-07-28 09:27:29.768000+00:00;Major;Bug;AcP;2021-07-26 15:58:31.849000+00:00;354; IMA  3672
254;QA; IMA  3672;AcIog;2021-07-28 09:27:29.768000+00:00;2021-07-28 12:20:54.201000+00:00;Major;Bug;AcIog;2021-07-28 09:27:29.768000+00:00;355; IMA  3672
255;QA; IMA  3672;AcD;2021-07-28 12:20:54.201000+00:00;2021-07-28 12:20:54.201000+00:00;Major;Bug;AcD;2021-07-28 12:20:54.201000+00:00;356; IMA  3672
256;Front End Developer; IMA  3673;RFW;2021-07-26 11:34:06.197000+00:00;2021-07-29 19:37:51.312000+00:00;Major;Task;RFW;2021-07-26 11:34:06.197000+00:00;357; IMA  3673
257;Front End Developer; IMA  3673;WIog;2021-07-29 19:37:51.312000+00:00;2021-07-29 19:37:56.429000+00:00;Major;Task;WIog;2021-07-29 19:37:51.312000+00:00;358; IMA  3673
258;Front End Developer; IMA  3673;RFW;2021-07-29 19:37:56.429000+00:00;2021-07-29 20:36:51.184000+00:00;Major;Task;RFW;2021-07-29 19:37:56.429000+00:00;359; IMA  3673
259;Front End Developer; IMA  3673;WIog;2021-07-29 20:36:51.184000+00:00;2021-08-19 12:23:45.959000+00:00;Major;Task;WIog;2021-07-29 20:36:51.184000+00:00;360; IMA  3673
260;Front End Developer; IMA  3673;AcP;2021-08-19 12:23:45.959000+00:00;2021-08-19 12:46:00.357000+00:00;Major;Task;AcP;2021-08-19 12:23:45.959000+00:00;361; IMA  3673
261;QA; IMA  3673;AcIog;2021-08-19 12:46:00.357000+00:00;2021-08-20 14:51:21.622000+00:00;Major;Task;AcIog;2021-08-19 12:46:00.357000+00:00;362; IMA  3673
262;QA; IMA  3673;AcD;2021-08-20 14:51:21.622000+00:00;2021-08-20 14:51:21.622000+00:00;Major;Task;AcD;2021-08-20 14:51:21.622000+00:00;363; IMA  3673
263;Front End Developer; IMA  3675;RFW;2021-07-26 13:52:12.443000+00:00;2021-07-26 13:52:17.459000+00:00;Major;Bug;RFW;2021-07-26 13:52:12.443000+00:00;364; IMA  3675
264;Front End Developer; IMA  3675;WIog;2021-07-26 13:52:17.459000+00:00;2021-07-26 15:59:04.335000+00:00;Major;Bug;WIog;2021-07-26 13:52:17.459000+00:00;365; IMA  3675
265;Front End Developer; IMA  3675;AcP;2021-07-26 15:59:04.335000+00:00;2021-07-28 10:20:17.058000+00:00;Major;Bug;AcP;2021-07-26 15:59:04.335000+00:00;366; IMA  3675
266;QA; IMA  3675;AcIog;2021-07-28 10:20:17.058000+00:00;2021-07-28 11:40:29.296000+00:00;Major;Bug;AcIog;2021-07-28 10:20:17.058000+00:00;367; IMA  3675
267;QA; IMA  3675;AcD;2021-07-28 11:40:29.296000+00:00;2021-07-28 11:40:29.296000+00:00;Major;Bug;AcD;2021-07-28 11:40:29.296000+00:00;368; IMA  3675
268;Front End Developer; IMA  3676;RFW;2021-07-26 16:37:41.565000+00:00;2021-07-26 19:32:34.829000+00:00;Major;Task;RFW;2021-07-26 16:37:41.565000+00:00;369; IMA  3676
269;Front End Developer; IMA  3676;WIog;2021-07-26 19:32:34.829000+00:00;2021-07-29 19:35:00.308000+00:00;Major;Task;WIog;2021-07-26 19:32:34.829000+00:00;370; IMA  3676
270;Front End Developer; IMA  3676;Closed;2021-07-29 19:35:00.308000+00:00;2021-07-29 19:35:00.308000+00:00;Major;Task;Closed;2021-07-29 19:35:00.308000+00:00;371; IMA  3676
271;Front End Developer; IMA  3677;RFW;2021-07-26 18:38:00.933000+00:00;2021-07-26 19:32:39.168000+00:00;Major;Task;RFW;2021-07-26 18:38:00.933000+00:00;372; IMA  3677
272;Front End Developer; IMA  3677;WIog;2021-07-26 19:32:39.168000+00:00;2021-07-29 19:35:15.090000+00:00;Major;Task;WIog;2021-07-26 19:32:39.168000+00:00;373; IMA  3677
273;Front End Developer; IMA  3677;AcP;2021-07-29 19:35:15.090000+00:00;2021-07-30 10:56:10.521000+00:00;Major;Task;AcP;2021-07-29 19:35:15.090000+00:00;374; IMA  3677
274;QA; IMA  3677;AcIog;2021-07-30 10:56:10.521000+00:00;2021-07-30 11:58:00.725000+00:00;Major;Task;AcIog;2021-07-30 10:56:10.521000+00:00;375; IMA  3677
275;QA; IMA  3677;AcD;2021-07-30 11:58:00.725000+00:00;2021-07-30 11:58:00.725000+00:00;Major;Task;AcD;2021-07-30 11:58:00.725000+00:00;376; IMA  3677
276;PO; IMA  3678;RF;2021-07-30 11:14:33.555000+00:00;2021-08-04 15:33:15.509000+00:00;Must;Task;RF;2021-07-30 11:14:33.555000+00:00;377; IMA  3678
277;PO; IMA  3678;RFW;2021-08-04 15:33:15.509000+00:00;2021-08-23 11:02:43.534000+00:00;Must;Task;RFW;2021-08-04 15:33:15.509000+00:00;378; IMA  3678
