;org:resource;ticket;phase;created;endtime;priority;issuetype;concept:name;time:timestamp;@@index;case:concept:name
139;Data Analyst; MAD  1625;AcIog;2021-09-08 09:46:52.297000+00:00;2021-09-08 09:46:58.552000+00:00;Major;Auswertung;AcIog;2021-09-08 09:46:52.297000+00:00;253; MAD  1625
140;Data Analyst; MAD  1625;AcD;2021-09-08 09:46:58.552000+00:00;2021-09-08 09:47:03.102000+00:00;Major;Auswertung;AcD;2021-09-08 09:46:58.552000+00:00;254; MAD  1625
141;Data Analyst; MAD  1625;Closed;2021-09-08 09:47:03.102000+00:00;2021-09-08 09:47:03.102000+00:00;Major;Auswertung;Closed;2021-09-08 09:47:03.102000+00:00;255; MAD  1625
142;PO; MAD  1627;RF;2021-07-21 13:20:08.521000+00:00;2021-08-18 13:22:30.014000+00:00;Major;UX Task;RF;2021-07-21 13:20:08.521000+00:00;259; MAD  1627
143;UX/UI; MAD  1627;RFW;2021-08-18 13:22:30.014000+00:00;2021-08-18 13:22:34.213000+00:00;Major;UX Task;RFW;2021-08-18 13:22:30.014000+00:00;260; MAD  1627
144;UX/UI; MAD  1627;WIog;2021-08-18 13:22:34.213000+00:00;2021-09-02 16:47:38.236000+00:00;Major;UX Task;WIog;2021-08-18 13:22:34.213000+00:00;261; MAD  1627
145;UX/UI; MAD  1627;AcP;2021-09-02 16:47:38.236000+00:00;2021-11-01 15:39:10.946000+00:00;Major;UX Task;AcP;2021-09-02 16:47:38.236000+00:00;262; MAD  1627
146;UX/UI; MAD  1627;AcIog;2021-11-01 15:39:10.946000+00:00;2021-11-01 15:39:19.526000+00:00;Major;UX Task;AcIog;2021-11-01 15:39:10.946000+00:00;263; MAD  1627
147;UX/UI; MAD  1627;AcD;2021-11-01 15:39:19.526000+00:00;2021-11-01 15:39:19.526000+00:00;Major;UX Task;AcD;2021-11-01 15:39:19.526000+00:00;264; MAD  1627
148;Data Analyst; MAD  1629;RF;2021-07-16 16:23:30.851000+00:00;2021-07-19 09:48:32.801000+00:00;Major;Auswertung;RF;2021-07-16 16:23:30.851000+00:00;265; MAD  1629
149;Data Analyst; MAD  1629;RFW;2021-07-19 09:48:32.801000+00:00;2021-07-19 09:48:38.777000+00:00;Major;Auswertung;RFW;2021-07-19 09:48:32.801000+00:00;266; MAD  1629
150;Data Analyst; MAD  1629;WIog;2021-07-19 09:48:38.777000+00:00;2021-07-27 10:18:23.648000+00:00;Major;Auswertung;WIog;2021-07-19 09:48:38.777000+00:00;267; MAD  1629
151;Data Analyst; MAD  1629;AcP;2021-07-27 10:18:23.648000+00:00;2021-09-16 09:04:28.227000+00:00;Major;Auswertung;AcP;2021-07-27 10:18:23.648000+00:00;268; MAD  1629
152;Data Analyst; MAD  1629;AcIog;2021-09-16 09:04:28.227000+00:00;2021-09-16 09:04:33.220000+00:00;Major;Auswertung;AcIog;2021-09-16 09:04:28.227000+00:00;269; MAD  1629
153;Data Analyst; MAD  1629;AcD;2021-09-16 09:04:33.220000+00:00;2021-09-16 09:04:33.220000+00:00;Major;Auswertung;AcD;2021-09-16 09:04:33.220000+00:00;270; MAD  1629
154;Back End Developer; MAD  1630;RFW;2021-09-09 14:16:57.855000+00:00;2021-09-09 14:17:01.118000+00:00;Major;Task;RFW;2021-09-09 14:16:57.855000+00:00;271; MAD  1630
155;Back End Developer; MAD  1630;WIog;2021-09-09 14:17:01.118000+00:00;2021-09-09 14:18:44.350000+00:00;Major;Task;WIog;2021-09-09 14:17:01.118000+00:00;272; MAD  1630
156;Back End Developer; MAD  1630;AcP;2021-09-09 14:18:44.350000+00:00;2021-09-09 14:18:48.797000+00:00;Major;Task;AcP;2021-09-09 14:18:44.350000+00:00;273; MAD  1630
157;Back End Developer; MAD  1630;AcIog;2021-09-09 14:18:48.797000+00:00;2021-09-09 14:18:53.365000+00:00;Major;Task;AcIog;2021-09-09 14:18:48.797000+00:00;274; MAD  1630
158;Back End Developer; MAD  1630;AcD;2021-09-09 14:18:53.365000+00:00;2021-09-09 14:18:57.150000+00:00;Major;Task;AcD;2021-09-09 14:18:53.365000+00:00;275; MAD  1630
159;Back End Developer; MAD  1630;Closed;2021-09-09 14:18:57.150000+00:00;2021-09-09 14:18:57.150000+00:00;Major;Task;Closed;2021-09-09 14:18:57.150000+00:00;276; MAD  1630
160;Team Lead; MAD  1631;RFW;2021-07-16 14:16:29.358000+00:00;2021-10-12 18:09:50.113000+00:00;Major;Task;RFW;2021-07-16 14:16:29.358000+00:00;277; MAD  1631
161;Front End Developer; MAD  1631;WIog;2021-10-12 18:09:50.113000+00:00;2021-10-12 18:11:07.250000+00:00;Major;Task;WIog;2021-10-12 18:09:50.113000+00:00;278; MAD  1631
162;Front End Developer; MAD  1631;Closed;2021-10-12 18:11:07.250000+00:00;2021-10-12 18:11:07.250000+00:00;Major;Task;Closed;2021-10-12 18:11:07.250000+00:00;279; MAD  1631
163;PO; MAD  1632;RF;2021-07-22 10:16:16.084000+00:00;2021-08-06 12:09:32.032000+00:00;Major;UX Task;RF;2021-07-22 10:16:16.084000+00:00;280; MAD  1632
164;UX/UI; MAD  1632;RFW;2021-08-06 12:09:32.032000+00:00;2021-08-06 13:34:56.644000+00:00;Major;UX Task;RFW;2021-08-06 12:09:32.032000+00:00;281; MAD  1632
165;UX/UI; MAD  1632;WIog;2021-08-06 13:34:56.644000+00:00;2021-08-10 14:47:14.207000+00:00;Major;UX Task;WIog;2021-08-06 13:34:56.644000+00:00;282; MAD  1632
166;UX/UI; MAD  1632;AcP;2021-08-10 14:47:14.207000+00:00;2021-08-11 12:29:32.539000+00:00;Major;UX Task;AcP;2021-08-10 14:47:14.207000+00:00;283; MAD  1632
167;PO; MAD  1632;AcIog;2021-08-11 12:29:32.539000+00:00;2021-08-11 12:29:43.391000+00:00;Major;UX Task;AcIog;2021-08-11 12:29:32.539000+00:00;284; MAD  1632
168;PO; MAD  1632;AcD;2021-08-11 12:29:43.391000+00:00;2021-08-11 12:29:43.391000+00:00;Major;UX Task;AcD;2021-08-11 12:29:43.391000+00:00;285; MAD  1632
169;Team Lead; MAD  1633;RFW;2021-07-16 17:38:32.178000+00:00;2021-07-16 17:47:17.821000+00:00;Major;Auswertung;RFW;2021-07-16 17:38:32.178000+00:00;286; MAD  1633
170;Data Analyst; MAD  1633;WIog;2021-07-16 17:47:17.821000+00:00;2021-08-02 13:47:12.059000+00:00;Major;Auswertung;WIog;2021-07-16 17:47:17.821000+00:00;287; MAD  1633
171;Data Analyst; MAD  1633;AcP;2021-08-02 13:47:12.059000+00:00;2021-08-02 13:47:29.145000+00:00;Major;Auswertung;AcP;2021-08-02 13:47:12.059000+00:00;288; MAD  1633
172;Data Analyst; MAD  1633;AcIog;2021-08-02 13:47:29.145000+00:00;2021-08-02 13:47:34.784000+00:00;Major;Auswertung;AcIog;2021-08-02 13:47:29.145000+00:00;289; MAD  1633
173;Data Analyst; MAD  1633;AcD;2021-08-02 13:47:34.784000+00:00;2021-08-02 13:47:42.881000+00:00;Major;Auswertung;AcD;2021-08-02 13:47:34.784000+00:00;290; MAD  1633
174;Data Analyst; MAD  1633;Closed;2021-08-02 13:47:42.881000+00:00;2021-08-02 13:47:42.881000+00:00;Major;Auswertung;Closed;2021-08-02 13:47:42.881000+00:00;291; MAD  1633
175;PO; MAD  1634;RF;2021-07-19 14:23:15.203000+00:00;2021-07-19 14:57:44.609000+00:00;Major;Auswertung;RF;2021-07-19 14:23:15.203000+00:00;292; MAD  1634
176;Data Analyst; MAD  1634;RFW;2021-07-19 14:57:44.609000+00:00;2021-07-19 14:57:49.094000+00:00;Major;Auswertung;RFW;2021-07-19 14:57:44.609000+00:00;293; MAD  1634
177;Data Analyst; MAD  1634;WIog;2021-07-19 14:57:49.094000+00:00;2021-07-19 14:59:17.038000+00:00;Major;Auswertung;WIog;2021-07-19 14:57:49.094000+00:00;294; MAD  1634
178;Data Analyst; MAD  1634;AcP;2021-07-19 14:59:17.038000+00:00;2021-07-22 15:38:45.740000+00:00;Major;Auswertung;AcP;2021-07-19 14:59:17.038000+00:00;295; MAD  1634
179;Data Analyst; MAD  1634;AcIog;2021-07-22 15:38:45.740000+00:00;2021-07-22 15:39:17.816000+00:00;Major;Auswertung;AcIog;2021-07-22 15:38:45.740000+00:00;296; MAD  1634
180;Data Analyst; MAD  1634;AcD;2021-07-22 15:39:17.816000+00:00;2021-07-22 15:39:22.469000+00:00;Major;Auswertung;AcD;2021-07-22 15:39:17.816000+00:00;297; MAD  1634
181;Data Analyst; MAD  1634;Closed;2021-07-22 15:39:22.469000+00:00;2021-07-22 15:39:22.469000+00:00;Major;Auswertung;Closed;2021-07-22 15:39:22.469000+00:00;298; MAD  1634
182;PO; MAD  1636;RFW;2021-07-20 17:07:05.484000+00:00;2022-01-19 15:29:43.841000+00:00;Major;Bug;RFW;2021-07-20 17:07:05.484000+00:00;309; MAD  1636
183;Back End Developer; MAD  1636;WIog;2022-01-19 15:29:43.841000+00:00;2022-01-20 17:00:09.152000+00:00;Major;Bug;WIog;2022-01-19 15:29:43.841000+00:00;310; MAD  1636
184;Back End Developer; MAD  1636;AcP;2022-01-20 17:00:09.152000+00:00;2022-01-20 17:00:13.516000+00:00;Major;Bug;AcP;2022-01-20 17:00:09.152000+00:00;311; MAD  1636
185;Back End Developer; MAD  1636;AcIog;2022-01-20 17:00:13.516000+00:00;2022-01-20 17:00:29.420000+00:00;Major;Bug;AcIog;2022-01-20 17:00:13.516000+00:00;312; MAD  1636
186;Back End Developer; MAD  1636;AcD;2022-01-20 17:00:29.420000+00:00;2022-01-20 17:00:29.420000+00:00;Major;Bug;AcD;2022-01-20 17:00:29.420000+00:00;313; MAD  1636
187;Front End Developer; MAD  1637;RFW;2021-07-30 13:00:12.728000+00:00;2021-08-04 11:15:08.047000+00:00;Major;Bug;RFW;2021-07-30 13:00:12.728000+00:00;314; MAD  1637
188;PO; MAD  1637;WIog;2021-08-04 11:15:08.047000+00:00;2021-08-04 11:15:21.425000+00:00;Major;Bug;WIog;2021-08-04 11:15:08.047000+00:00;315; MAD  1637
189;PO; MAD  1637;AcP;2021-08-04 11:15:21.425000+00:00;2021-08-04 12:13:38.034000+00:00;Major;Bug;AcP;2021-08-04 11:15:21.425000+00:00;316; MAD  1637
190;QA; MAD  1637;AcIog;2021-08-04 12:13:38.034000+00:00;2021-08-04 12:14:48.787000+00:00;Major;Bug;AcIog;2021-08-04 12:13:38.034000+00:00;317; MAD  1637
191;QA; MAD  1637;AcD;2021-08-04 12:14:48.787000+00:00;2021-08-04 12:14:48.787000+00:00;Major;Bug;AcD;2021-08-04 12:14:48.787000+00:00;318; MAD  1637
192;Back End Developer; MAD  1638;RFW;2021-07-21 16:47:00.154000+00:00;2021-07-21 16:47:02.507000+00:00;Major;Task;RFW;2021-07-21 16:47:00.154000+00:00;319; MAD  1638
193;Back End Developer; MAD  1638;WIog;2021-07-21 16:47:02.507000+00:00;2021-08-09 10:40:18.742000+00:00;Major;Task;WIog;2021-07-21 16:47:02.507000+00:00;320; MAD  1638
194;Back End Developer; MAD  1638;AcP;2021-08-09 10:40:18.742000+00:00;2021-08-09 10:40:23.382000+00:00;Major;Task;AcP;2021-08-09 10:40:18.742000+00:00;321; MAD  1638
195;Back End Developer; MAD  1638;AcIog;2021-08-09 10:40:23.382000+00:00;2021-08-09 10:40:44.698000+00:00;Major;Task;AcIog;2021-08-09 10:40:23.382000+00:00;322; MAD  1638
196;Back End Developer; MAD  1638;AcD;2021-08-09 10:40:44.698000+00:00;2021-08-09 10:40:44.698000+00:00;Major;Task;AcD;2021-08-09 10:40:44.698000+00:00;323; MAD  1638
197;PO; MAD  1639;RF;2021-07-23 14:12:54.318000+00:00;2021-07-23 15:12:54.796000+00:00;Minor;UX Task;RF;2021-07-23 14:12:54.318000+00:00;324; MAD  1639
198;PO; MAD  1639;Plan;2021-07-23 15:12:54.796000+00:00;2022-01-03 10:55:18.631000+00:00;Minor;UX Task;Plan;2021-07-23 15:12:54.796000+00:00;325; MAD  1639
199;PO; MAD  1639;RFW;2022-01-03 10:55:18.631000+00:00;2022-01-04 11:28:34.848000+00:00;Minor;UX Task;RFW;2022-01-03 10:55:18.631000+00:00;326; MAD  1639
200;UX/UI; MAD  1639;WIog;2022-01-04 11:28:34.848000+00:00;2022-01-20 08:13:53.927000+00:00;Minor;UX Task;WIog;2022-01-04 11:28:34.848000+00:00;327; MAD  1639
201;UX/UI; MAD  1639;AcP;2022-01-20 08:13:53.927000+00:00;2022-01-20 08:13:57.189000+00:00;Minor;UX Task;AcP;2022-01-20 08:13:53.927000+00:00;328; MAD  1639
202;UX/UI; MAD  1639;AcIog;2022-01-20 08:13:57.189000+00:00;2022-01-20 08:14:01.749000+00:00;Minor;UX Task;AcIog;2022-01-20 08:13:57.189000+00:00;329; MAD  1639
203;UX/UI; MAD  1639;AcD;2022-01-20 08:14:01.749000+00:00;2022-01-20 08:14:01.749000+00:00;Minor;UX Task;AcD;2022-01-20 08:14:01.749000+00:00;330; MAD  1639
204;PO; MAD  1640;RF;2021-07-26 13:16:12.060000+00:00;2021-07-27 16:02:18.353000+00:00;Must;Task;RF;2021-07-26 13:16:12.060000+00:00;331; MAD  1640
205;PO; MAD  1640;Plan;2021-07-27 16:02:18.353000+00:00;2021-07-28 09:29:07.634000+00:00;Must;Task;Plan;2021-07-27 16:02:18.353000+00:00;332; MAD  1640
206;PO; MAD  1640;Closed;2021-07-28 09:29:07.634000+00:00;2021-07-28 09:29:07.634000+00:00;Must;Task;Closed;2021-07-28 09:29:07.634000+00:00;333; MAD  1640
207;Data Analyst; MAD  1642;RF;2021-07-26 15:31:04.602000+00:00;2021-07-26 16:36:50.115000+00:00;Major;Auswertung;RF;2021-07-26 15:31:04.602000+00:00;334; MAD  1642
208;Data Analyst; MAD  1642;RFW;2021-07-26 16:36:50.115000+00:00;2021-07-26 16:36:53.228000+00:00;Major;Auswertung;RFW;2021-07-26 16:36:50.115000+00:00;335; MAD  1642
209;Data Analyst; MAD  1642;WIog;2021-07-26 16:36:53.228000+00:00;2021-07-26 16:42:18.748000+00:00;Major;Auswertung;WIog;2021-07-26 16:36:53.228000+00:00;336; MAD  1642
210;Data Analyst; MAD  1642;AcP;2021-07-26 16:42:18.748000+00:00;2021-07-28 12:49:55.959000+00:00;Major;Auswertung;AcP;2021-07-26 16:42:18.748000+00:00;337; MAD  1642
211;Data Analyst; MAD  1642;WIog;2021-07-28 12:49:55.959000+00:00;2021-07-28 16:27:40.587000+00:00;Major;Auswertung;WIog;2021-07-28 12:49:55.959000+00:00;338; MAD  1642
212;Data Analyst; MAD  1642;AcP;2021-07-28 16:27:40.587000+00:00;2021-08-09 11:14:46.732000+00:00;Major;Auswertung;AcP;2021-07-28 16:27:40.587000+00:00;339; MAD  1642
213;PO; MAD  1642;AcIog;2021-08-09 11:14:46.732000+00:00;2021-08-09 11:14:57.178000+00:00;Major;Auswertung;AcIog;2021-08-09 11:14:46.732000+00:00;340; MAD  1642
214;PO; MAD  1642;AcD;2021-08-09 11:14:57.178000+00:00;2021-08-10 10:00:02.405000+00:00;Major;Auswertung;AcD;2021-08-09 11:14:57.178000+00:00;341; MAD  1642
215;Data Analyst; MAD  1642;Closed;2021-08-10 10:00:02.405000+00:00;2021-08-10 14:25:31.330000+00:00;Major;Auswertung;Closed;2021-08-10 10:00:02.405000+00:00;342; MAD  1642
216;PO; MAD  1642;Plan;2021-08-10 14:25:31.330000+00:00;2021-08-11 08:09:51.190000+00:00;Major;Auswertung;Plan;2021-08-10 14:25:31.330000+00:00;343; MAD  1642
217;PO; MAD  1642;AcP;2021-08-11 08:09:51.190000+00:00;2021-08-16 15:27:15.133000+00:00;Major;Auswertung;AcP;2021-08-11 08:09:51.190000+00:00;344; MAD  1642
218;Data Analyst; MAD  1642;AcIog;2021-08-16 15:27:15.133000+00:00;2021-08-16 15:27:20.138000+00:00;Major;Auswertung;AcIog;2021-08-16 15:27:15.133000+00:00;345; MAD  1642
219;Data Analyst; MAD  1642;AcD;2021-08-16 15:27:20.138000+00:00;2021-08-16 15:27:28.177000+00:00;Major;Auswertung;AcD;2021-08-16 15:27:20.138000+00:00;346; MAD  1642
220;Data Analyst; MAD  1642;Closed;2021-08-16 15:27:28.177000+00:00;2021-08-16 15:27:28.177000+00:00;Major;Auswertung;Closed;2021-08-16 15:27:28.177000+00:00;347; MAD  1642
221;Back End Developer; MAD  1645;RFW;2021-08-30 15:24:57.738000+00:00;2021-08-30 15:25:00.473000+00:00;Major;Task;RFW;2021-08-30 15:24:57.738000+00:00;349; MAD  1645
222;Back End Developer; MAD  1645;WIog;2021-08-30 15:25:00.473000+00:00;2021-09-14 10:41:10.160000+00:00;Major;Task;WIog;2021-08-30 15:25:00.473000+00:00;350; MAD  1645
223;Back End Developer; MAD  1645;AcP;2021-09-14 10:41:10.160000+00:00;2021-11-16 17:57:28.710000+00:00;Major;Task;AcP;2021-09-14 10:41:10.160000+00:00;351; MAD  1645
224;Front End Developer; MAD  1645;AcIog;2021-11-16 17:57:28.710000+00:00;2021-11-16 17:57:33.297000+00:00;Major;Task;AcIog;2021-11-16 17:57:28.710000+00:00;352; MAD  1645
225;Front End Developer; MAD  1645;AcD;2021-11-16 17:57:33.297000+00:00;2021-11-16 17:57:37.187000+00:00;Major;Task;AcD;2021-11-16 17:57:33.297000+00:00;353; MAD  1645
226;Front End Developer; MAD  1645;Closed;2021-11-16 17:57:37.187000+00:00;2021-11-16 17:57:37.187000+00:00;Major;Task;Closed;2021-11-16 17:57:37.187000+00:00;354; MAD  1645
227;PO; MAD  1646;RFW;2021-07-28 15:14:21.887000+00:00;2022-01-03 14:21:55.787000+00:00;Major;UX Task;RFW;2021-07-28 15:14:21.887000+00:00;355; MAD  1646
228;PO; MAD  1646;Plan;2022-01-03 14:21:55.787000+00:00;2022-01-03 14:22:07.228000+00:00;Major;UX Task;Plan;2022-01-03 14:21:55.787000+00:00;356; MAD  1646
229;PO; MAD  1646;AcP;2022-01-03 14:22:07.228000+00:00;2022-01-03 14:22:43.124000+00:00;Major;UX Task;AcP;2022-01-03 14:22:07.228000+00:00;357; MAD  1646
230;PO; MAD  1646;AcIog;2022-01-03 14:22:43.124000+00:00;2022-01-03 14:22:48.703000+00:00;Major;UX Task;AcIog;2022-01-03 14:22:43.124000+00:00;358; MAD  1646
231;PO; MAD  1646;AcD;2022-01-03 14:22:48.703000+00:00;2022-01-03 14:22:48.703000+00:00;Major;UX Task;AcD;2022-01-03 14:22:48.703000+00:00;359; MAD  1646
232;Back End Developer; MAD  1647;RFW;2021-08-09 10:43:23.542000+00:00;2021-08-09 10:43:26.066000+00:00;Major;Task;RFW;2021-08-09 10:43:23.542000+00:00;360; MAD  1647
233;Back End Developer; MAD  1647;WIog;2021-08-09 10:43:26.066000+00:00;2021-10-18 17:55:05.693000+00:00;Major;Task;WIog;2021-08-09 10:43:26.066000+00:00;361; MAD  1647
234;Back End Developer; MAD  1647;AcP;2021-10-18 17:55:05.693000+00:00;2021-10-18 17:55:09.407000+00:00;Major;Task;AcP;2021-10-18 17:55:05.693000+00:00;362; MAD  1647
235;Back End Developer; MAD  1647;AcIog;2021-10-18 17:55:09.407000+00:00;2021-10-18 17:55:14.365000+00:00;Major;Task;AcIog;2021-10-18 17:55:09.407000+00:00;363; MAD  1647
236;Back End Developer; MAD  1647;AcD;2021-10-18 17:55:14.365000+00:00;2021-10-18 17:55:14.365000+00:00;Major;Task;AcD;2021-10-18 17:55:14.365000+00:00;364; MAD  1647
237;UX/UI; MAD  1649;Plan;2021-07-30 16:31:14.573000+00:00;2021-07-30 16:31:50.512000+00:00;Major;UX Task;Plan;2021-07-30 16:31:14.573000+00:00;365; MAD  1649
238;UX/UI; MAD  1649;RF;2021-07-30 16:31:50.512000+00:00;2021-07-30 16:31:56.608000+00:00;Major;UX Task;RF;2021-07-30 16:31:50.512000+00:00;366; MAD  1649
239;UX/UI; MAD  1649;RFW;2021-07-30 16:31:56.608000+00:00;2021-07-30 16:32:00.163000+00:00;Major;UX Task;RFW;2021-07-30 16:31:56.608000+00:00;367; MAD  1649
240;UX/UI; MAD  1649;WIog;2021-07-30 16:32:00.163000+00:00;2021-08-09 18:36:00.272000+00:00;Major;UX Task;WIog;2021-07-30 16:32:00.163000+00:00;368; MAD  1649
241;UX/UI; MAD  1649;AcP;2021-08-09 18:36:00.272000+00:00;2021-08-18 10:48:28.035000+00:00;Major;UX Task;AcP;2021-08-09 18:36:00.272000+00:00;369; MAD  1649
242;UX/UI; MAD  1649;AcIog;2021-08-18 10:48:28.035000+00:00;2021-10-29 15:15:27.840000+00:00;Major;UX Task;AcIog;2021-08-18 10:48:28.035000+00:00;370; MAD  1649
243;UX/UI; MAD  1649;AcD;2021-10-29 15:15:27.840000+00:00;2021-10-29 15:15:27.840000+00:00;Major;UX Task;AcD;2021-10-29 15:15:27.840000+00:00;371; MAD  1649
244;Data Analyst; MAD  1652;RFW;2021-08-02 11:25:40.647000+00:00;2021-08-06 09:43:41.631000+00:00;Major;Auswertung;RFW;2021-08-02 11:25:40.647000+00:00;372; MAD  1652
245;Data Analyst; MAD  1652;WIog;2021-08-06 09:43:41.631000+00:00;2021-08-06 14:50:34.057000+00:00;Major;Auswertung;WIog;2021-08-06 09:43:41.631000+00:00;373; MAD  1652
246;Data Analyst; MAD  1652;AcP;2021-08-06 14:50:34.057000+00:00;2021-09-16 10:52:37.417000+00:00;Major;Auswertung;AcP;2021-08-06 14:50:34.057000+00:00;374; MAD  1652
247;Data Analyst; MAD  1652;AcIog;2021-09-16 10:52:37.417000+00:00;2021-09-16 10:52:43.428000+00:00;Major;Auswertung;AcIog;2021-09-16 10:52:37.417000+00:00;375; MAD  1652
248;Data Analyst; MAD  1652;AcD;2021-09-16 10:52:43.428000+00:00;2021-09-16 10:52:43.428000+00:00;Major;Auswertung;AcD;2021-09-16 10:52:43.428000+00:00;376; MAD  1652
249;PO; MAD  1653;RFW;2021-08-02 14:48:43.534000+00:00;2021-08-13 05:45:17.186000+00:00;Major;UX Task;RFW;2021-08-02 14:48:43.534000+00:00;377; MAD  1653
250;PO; MAD  1653;Plan;2021-08-13 05:45:17.186000+00:00;2021-08-13 05:46:32.936000+00:00;Major;UX Task;Plan;2021-08-13 05:45:17.186000+00:00;378; MAD  1653
251;PO; MAD  1653;Closed;2021-08-13 05:46:32.936000+00:00;2021-08-13 05:46:32.936000+00:00;Major;UX Task;Closed;2021-08-13 05:46:32.936000+00:00;379; MAD  1653
252;PO; MAD  1655;RF;2021-10-08 08:59:20.968000+00:00;2021-10-26 15:20:04.217000+00:00;Must;Task;RF;2021-10-08 08:59:20.968000+00:00;380; MAD  1655
253;PO; MAD  1655;RFW;2021-10-26 15:20:04.217000+00:00;2022-01-20 11:01:47.233000+00:00;Must;Task;RFW;2021-10-26 15:20:04.217000+00:00;381; MAD  1655
254;Back End Developer; MAD  1655;WIog;2022-01-20 11:01:47.233000+00:00;2022-02-15 10:45:38.043000+00:00;Must;Task;WIog;2022-01-20 11:01:47.233000+00:00;382; MAD  1655
255;Back End Developer; MAD  1655;AcP;2022-02-15 10:45:38.043000+00:00;2022-02-15 10:45:42.108000+00:00;Must;Task;AcP;2022-02-15 10:45:38.043000+00:00;383; MAD  1655
256;Back End Developer; MAD  1655;AcIog;2022-02-15 10:45:42.108000+00:00;2022-02-15 10:45:47.729000+00:00;Must;Task;AcIog;2022-02-15 10:45:42.108000+00:00;384; MAD  1655
257;Back End Developer; MAD  1655;AcD;2022-02-15 10:45:47.729000+00:00;2022-02-15 10:45:47.729000+00:00;Must;Task;AcD;2022-02-15 10:45:47.729000+00:00;385; MAD  1655
258;PO; MAD  1656;RF;2021-10-08 08:59:21.047000+00:00;2021-10-26 14:43:10.693000+00:00;Must;Task;RF;2021-10-08 08:59:21.047000+00:00;386; MAD  1656
259;PO; MAD  1656;RFW;2021-10-26 14:43:10.693000+00:00;2021-10-28 10:13:21.301000+00:00;Must;Task;RFW;2021-10-26 14:43:10.693000+00:00;387; MAD  1656
260;Back End Developer; MAD  1656;WIog;2021-10-28 10:13:21.301000+00:00;2021-11-16 12:46:44.643000+00:00;Must;Task;WIog;2021-10-28 10:13:21.301000+00:00;388; MAD  1656
261;Back End Developer; MAD  1656;AcP;2021-11-16 12:46:44.643000+00:00;2021-11-16 15:34:03.261000+00:00;Must;Task;AcP;2021-11-16 12:46:44.643000+00:00;389; MAD  1656
262;Back End Developer; MAD  1656;AcIog;2021-11-16 15:34:03.261000+00:00;2021-11-16 15:34:09.121000+00:00;Must;Task;AcIog;2021-11-16 15:34:03.261000+00:00;390; MAD  1656
263;Back End Developer; MAD  1656;AcD;2021-11-16 15:34:09.121000+00:00;2021-11-16 15:34:09.121000+00:00;Must;Task;AcD;2021-11-16 15:34:09.121000+00:00;391; MAD  1656
264;PO; MAD  1657;RF;2021-10-08 08:59:21.163000+00:00;2021-10-26 15:16:27.841000+00:00;Must;Task;RF;2021-10-08 08:59:21.163000+00:00;392; MAD  1657
265;PO; MAD  1657;Plan;2021-10-26 15:16:27.841000+00:00;2021-10-26 15:17:57.152000+00:00;Must;Task;Plan;2021-10-26 15:16:27.841000+00:00;393; MAD  1657
266;PO; MAD  1657;Closed;2021-10-26 15:17:57.152000+00:00;2021-10-26 15:17:57.152000+00:00;Must;Task;Closed;2021-10-26 15:17:57.152000+00:00;394; MAD  1657
267;Back End Developer; MAD  1659;RFW;2021-08-09 12:46:12.919000+00:00;2021-08-09 13:35:43.981000+00:00;Major;Task;RFW;2021-08-09 12:46:12.919000+00:00;396; MAD  1659
268;Back End Developer; MAD  1659;WIog;2021-08-09 13:35:43.981000+00:00;2021-08-10 10:39:41.289000+00:00;Major;Task;WIog;2021-08-09 13:35:43.981000+00:00;397; MAD  1659
269;Back End Developer; MAD  1659;AcP;2021-08-10 10:39:41.289000+00:00;2021-08-10 10:39:44.553000+00:00;Major;Task;AcP;2021-08-10 10:39:41.289000+00:00;398; MAD  1659
270;Back End Developer; MAD  1659;AcIog;2021-08-10 10:39:44.553000+00:00;2021-08-10 10:39:49.189000+00:00;Major;Task;AcIog;2021-08-10 10:39:44.553000+00:00;399; MAD  1659
271;Back End Developer; MAD  1659;AcD;2021-08-10 10:39:49.189000+00:00;2021-08-10 10:39:49.189000+00:00;Major;Task;AcD;2021-08-10 10:39:49.189000+00:00;400; MAD  1659
272;PO; MAD  1660;RFW;2021-08-11 09:34:46.050000+00:00;2021-08-23 09:58:52.798000+00:00;Should;UX Task;RFW;2021-08-11 09:34:46.050000+00:00;401; MAD  1660
273;External; MAD  1660;WIog;2021-08-23 09:58:52.798000+00:00;2021-10-05 16:55:30.173000+00:00;Should;UX Task;WIog;2021-08-23 09:58:52.798000+00:00;402; MAD  1660
274;UX/UI; MAD  1660;AcP;2021-10-05 16:55:30.173000+00:00;2021-11-03 16:06:13.283000+00:00;Should;UX Task;AcP;2021-10-05 16:55:30.173000+00:00;403; MAD  1660
